UID,VERDICT
448f26556a59ef1391c47187635f76f62abc4afc,1
02a4add9efe6a66d86d356af6e7e4c3a8190549c,0
4986adce0fee66d090169904a1149801dd8c059a,0
1c89271bfe9e15bce1a34032cc207327fdcd959d,1
8d7294d8e85b33426ecd4ed0635be6e651178f29,1
64c3048cff464098833fab02247e87a009afcedd,1
46855e1fbd238887d04f0158eaeb6d6e1011bdaf,0
5c2c1c2c7763662ed1e5425940736af60e019dc9,0
1b8904ef47d0770f8572fcbff91a72270c7f7354,1
b3c16d585a778d783e44d065b56e0372b373c502,1
0ec4a2f8d04195af833377e92c8faabe0b6bd612,1
09b7e2d53c37e50650492899b8b4c6982aa13d04,1
80174800c52e05d4cf0032505f1c50fa8b193b65,0
baa6382eb9435e2b75d2f398958437532b38c3d1,0
718da126b1f832ef66ececa70d78c8871de8e5c8,1
30fdd008a9c6fbcf58c2e6483d671a98dee9546e,0
2112ff51aec71e4e0f48528c9529389e542a5133,0
b9f76f9ab24a8b128d00393c55a1c12100cfbf5f,0
9db343a31faad41f4336d5fa3766bfc47d7791b4,0
31d8dca9d1e6596db0e615cb33e3350441b7c808,1
d3ffe16dc3596a61c892fb328e17ce15091829b4,0
e40478d7115783a8770fdce40573292ef98e50aa,1
45ab87dce2f4b7ce453dd4aa46d398279143d33a,1
547b4a4f0778574f86f6e4fdd2aaa1e4d18bc86e,0
4df16b67df6c3ed6d075febdfe066b311f47f395,1
c9320a8e611631e253288166f5bdca8d9e3a182c,1
3e2313556c5372f779c3cd86c9867175dcffd3f8,1
fcbb18f5fe5f49914af6256fb223f553fb8e8459,0
8ad4ccf9afdccb1d269ceb7308303a1bc6ca410c,1
a37f2c5d9f42dc76fde7547c1cad859fca9081f7,0
c2872ca4da7b3f59844b568db0c48a5f3a997f9f,0
f739fea1cbc7415827b7430fcbc9cc2a3e517c43,0
cbbd8e0e9db0cc9e08f0699d350dafa0877cb48c,1
78fafd98aadf3bdfe88c3296507f9a6bb8b541b8,0
5941ac1fe9bca3583e6b6dcc428e3fd3960a37d1,0
2adfa84ee51fb5078f916ac1b299cce890bd63bc,0
e639e6a2bfb2709e4a44a9d6db7c305bda62eaa0,1
d854f7c0a27a0758b17716de50926ec5af443e9c,0
df96e299637ef2efc1c5c4a40c815748ff27588c,0
741343d4f2d3d53915d2d1e2298a2ac107c105a8,1
6e30d79be1b659f202dfcf2184b37432dcd76072,0
e7a8656eb766f3adc2119cfb0e235abdce284d8b,0
ef12877101005ccf59cc466cb4157d4bc82bc6dd,1
a20afdabc3e4affe8ecf8952ae684a208321216f,0
e170193228ff80100a3f663ce5b95665cf38def6,0
1e5882ee99be3ec8ad1655d617469647629426e2,0
73f0f55e60954e2001433b5a81ece65b3d3ace70,0
b53f4277a0754ff236471d2da9be1ff77c393792,0
d74fa4067a8dd97b2a8968134a035d7131e29413,1
567cca2f42e648e1f00df3e0594ef8c9beaf9c84,1
111ab7a9b0a9f60edc4039a19c4d4108557c9b31,0
e1dab1c6c842c0dd946209d300197ed4aeb603e0,0
dd53193efc5aeb5f96fadff99c32847d74ce6713,0
eb86c1617abb80ea40ffe2babdfc32ce2344c4ee,0
8c64b54fbe6b34edfbb1dde24372dafed54157b0,0
2351e18c1403994e41c33e0d3af9f923c476aac8,1
91117c5034737d4d968689877103eb330255f80b,0
2eaaab48c2118df6aa54e04b72286047696d0d7c,1
83f26806c14d46acce9fad13593b147b0d66b0a2,1
fae4dd1d3f101edee4451699b27570aa4a07fd76,1
0f2492495927d535bd7a592cb6912471fbc2197d,1
f497508317d7163a37565496058961e5606e898e,0
717af33305ff113cdb3570540d2c6f18028d9b63,1
a468ced1a7315383be3721779b5c46bfb73cb5e0,0
9f1f237b34effdf5030aac2c16aa375fe08d645e,1
8bf5b8de19f78e30f027bc33c365916ce716b440,0
fb17facab871e09d179dd3c4f263283d0646e0e7,1
ca4a3173afa331d886ed229eece56ed271c3cec8,0
427892f014242e4f20e62c26338722ffa7dbbdfa,1
7a5004c3ecac99123bf5318c2ee74e7f182bb8d2,0
ee472729521225aa9f4eff759613ca14af4035d9,0
775b062521e827939aa93b625bd74df049b3d0f7,1
61d4d8b1ef8e962f1bb324ce1d7a8994d441d91d,1
40a1a5cf45a02f181a81d75e545de1468cca118d,0
0ac51b766e516bb7a9db2420240a2a4ded45ede6,0
d929615cb92ca1e71796dafcccc8e62097324ce3,1
5d925d3dc2d93a318ead813dbb48f2f5824f0428,0
be4dbb12f87468e143ffc9befd26b27211b2db2d,1
714dafbe0fcabb65dc2c16b219df7239ffa82721,0
5bfbf1f72ccb6cef98abc823d724b106b02977bf,1
f5353d3f0796f9a5fd34a893092ffc084ebf57d0,0
b93bfcd7165325306ab2e77dd93c3962b9a59b2a,1
fa08c82ce71d120b1a30b25cd886ea995a0f77e8,1
1d3333c88eeeeae4a6d5a47ab39ebd0832351e13,1
b332ee0dda2fc9d529621c3dce3b8228b9dc6ddd,1
0903190516f1bb2da5bdf8ab7ffd6af9bec030aa,1
b36aae10c343cb27b930d731daafad85024f81e9,0
a2636a2128cfbf8a6af1a056cfedc6f631afefce,0
17c9805f066d9e2758ec98e86e57729237cf9aa9,0
6b8f7342e73fdcbc6310edff131648b1611be445,0
c907bd56bc6020ed2f28d98dfa184ab812f5e95b,1
0df949b17dab45d378406adfca11a0fde6452139,1
a6e8bdfd011c7bc9c270d253375129d0512323e4,1
aec2254f21061c0d8acbc54791a9c9e8f1a4459b,1
2160479932f773124de2374359345694ad0dd5d9,0
cac2a76511666dd92c9729277bd997696bdd624c,1
8870b7a0cfc21ff9fef34bb91a220d75fe1703a6,0
b1b11d55e62425141f353f61de08950547e3c36d,1
0207129ea60b5319169ef2aa3e705f95af1c350c,1
e0513c5b9e593300b1b155a4353cec25f6d91ba8,0
af7e0edf87cd34b95e8cf7df700701a05662f6cd,1
71b2ba1e5717969292b3786b9b65a7f26351f853,0
9701984a03d91e2d974bc529475b53692b62a26b,1
3b36c66b7a43576dd58f7eb59201a50e407fd5df,0
b20cb0b4a58160368332432b6092eca1a2a3053c,0
6346affef07e65fb3a22e43110e1fde504038f55,1
f601ace0121d282ebca19c35f61de1b97f4c153b,0
e6943b3a643f68b66b2c8d3f686eeb7d3c89615e,0
271a6db049e2051b0ad83dcb45d21a968edbfa76,1
50cc908291c525a62c7923037a444fd71a3a31ee,0
26d03ae4967796f705100ab66b32f7fa57d4a1e4,1
41aae5cbce040820192ab5aaa9a29b4124aa36b0,0
93398acb5e8dc436c8749e4cf86fa293811cfdd6,1
f8d8e0ab70aca29e45cf2e7c79b02fa6599ab7c1,1
3c87080ca946f2e459d69efe53766b01dfe347d6,0
7be1a6e5228e6febd93b6383cf15128c2f852c61,1
bc61835e3d4e5b18a9fb6141af931f0b19c4fe9b,0
60f022d9e3c618611a33aaac5e06282100491433,0
b7ed9ba6ac19887adb51aa0c0e1e40d4312af603,1
54dfa13d47d4fb4275a758b3ef3ed71bba37324c,0
cfb39f87aa1778a5808023833376a4f0a99b31ee,1
0f188152d2b51ee5a7b436a953c3f67d4cd15c60,0
b5685c35e40331cdfb636928e530545f6c2298e3,1
5b79808e395811b1ad7a3dfc2d036d28911431b5,0
4522053b56e049a42225f9d4e309ddc9e5e30b2d,0
8f83ad5904913ee2c6c75856cf137c7779332c87,0
9eb60e6362354fee17600bc2cce0bc267f9d3819,0
52c4ffc3d2af57c386e1ea5e219911a333075686,1
577f93025347d22bdbbe9c22c119ef7b2b7be8a9,1
b541811c6765049e1e8d13e4f12f14fe0a8d7e58,0
34b121b066d7b2fad84319de731d915d4f030cd8,1
25f96d8821738f73127f12453caf3ace27aea074,1
2db8700d9b6925002396cc1a5792fe363eb8e396,1
b950b49955ca2bb54c1649a167d26e4244db50bc,1
67db38ff9c5a9a33df3aa4b47a23e8845f8e5845,0
192e444dfd2a5dd6cf9ba9f96ca05c3e6c32fa17,0
87cabca781c36a72005a012b7e935de99c7cf76b,0
3772436c46c54a859f4af7b0385ed18e06164c8e,0
4a0d3a839703a23f68943192521312d5e3f485ad,0
723bb08cb7722273562a5fdf9647826cf4f1cf78,1
cb9057d8a6d077fb6dbf5072e683cd39cbeee2bd,0
e7c4fe0a8fc78b362df4abe8e3fd32be61451f09,0
3501037e84a541e26b56f044d59ea7d0d0677743,1
9b591bfe5cb93a163732eee24d862ade1af8a3ba,0
eb3a0958aa7fe6628912b5e1f56ec5a134812181,0
c71a2becaf9116c768134cadc1088b48a834814e,1
45709ae71e37808305a4ba89c82fb2469b7326af,0
825b66927231720ac4bf0ef0b29b54c0715e9147,0
2c41dfe21605a2f2a2dead0124628651ff6234a8,0
02951520da87ffa4ede3423c5d6913a4ccb73238,0
fc2de0c65e5c6c82358f3e93edaa4848117fbbcf,0
dad4a5a2c854f5401c9fbe97829c1d179b616f66,0
ecf0562ebba9bd0612b2048eb4fb7c21737373dc,0
e1746aedd7db27f77f73f666270c97c5c65705d2,1
0d03ffef5dc99edb064d4df15152eb1a5e184359,0
5462d33fdb84651ac94e92c98f9cc242ea2e8f7f,0
d19e425a113b75bb3825410c1d7a78463911524e,0
bb63d8afaa5218176b5283848e8156f6420ae1cb,1
c76b35e44b50f2f6e179aec2533145edb90d148e,0
34e90eaa30e69a6987f6f2144d0c4258ee5c8f2e,1
7f20e14a0495856e71f2b0fbcfa0654cc5e3f519,0
89ac61c4e6d2895b98065fd5c5ba819a1f10a8d9,1
41ae35a6c4bad6faca55b0805bf2dde843a86f61,1
423cd4abf9b199f2ba3d4ab58210024a3daf8ead,1
c77b9969aac46e17469fccb7798bb7eda3ac26f4,1
18b20e26f9c361816bcc8ba92e63381a41b37d03,1
184c37972d4b612fbcbe474a47c4b580656cb4e1,0
b2406276cce6289fb68ccb9be7735e6cb04fd1fb,1
8fab3227b08616591349eeac6b1e63ad60e609fc,0
a4f5623f5ffdcc91fa9fe11654ecbcd74bf93f05,1
fe6657228fc0432c7c7f3b71dbe71de8a06f720f,0
1614fd053ed98582a49aa209564adcf92d2f72b4,0
16985de22e05a4fbe2dca9c41352d22dd8c559e5,1
1a59629acaf43efee6fe914223268bac4479e264,0
366010133693757d6810ad323425d14267699377,0
7a9bba72ca30c2c7b6ab86660d5a528d58fed828,1
cb36a0bf1627453fc7e3661873699ea0354e4f65,0
83a3757b6ead05122b6ad171da41147214909ccc,0
48ab12f4f0351b1bd0fd2e1b5fb211581b5a3e47,1
ceb460de7903233c585d0de6b080370bfe2ac62a,1
10202b307e21790e9aebdf121f1d74685bc13662,0
5b86a93f44b7b357bbe6652bab52adceb498579b,1
6ecf8d4195c94170b9885915a365c983aedcb8cf,1
5fd86a4079b8ffe57f3219f81dffe8744cdd0cba,1
8e88091752d48bd768ca0d500dcad7f7ef0c5621,0
a292e0419443748c8fd0a2ece1ca431e32d0e77d,1
9206ce4f83394d5dc16d1dc438f1de3bb015b8c6,0
f7991c37ff8475363b0941490d26c032796ca00a,1
fe851b4c66b079d47f3f580d19fb7c34b23f8102,0
7a99d139d588d33f18700f6a89ef3fdef7bca939,1
37f02dccf6246f1cfb2ecacfd2e95bd71fca46d7,0
bf9ceab436af80e0d50cf6089886d527a411b47b,0
6c53c27d5c9e7eeccad3ea3df58c8ecd61cc2faf,0
69cde0b342b0df05a349e56d8bc0398338e6d83c,1
19f9975a97a921ab980409029a8baf213e9cec8d,0
7540270e14cf163cab03d93ea75601c9ba7daba1,1
24d0f82a29a3d91f3644dc7dcb7658efba080bc1,0
6455ecd5566fae3548e2c24e2ecf1d4649570970,0
4ad88b48726b9129a02441bc29e6abfb52bb3e01,1
65458c5d674a519fc1173e296ffec3f74d185675,0
f4f314b26206275cc1b3d6b7297838ffe9ef3b43,0
4e5a4da7cc577e6460d1892fc1dafe206c557ad8,1
f0612aced25e71dfad6ff833ef89533f1baf0e58,0
8a9435fba84c45249cb65ef9004e3f0f17900dd8,1
6eeb861ba9fc21d257ad35907035307d74bb02b9,0
880ac65d9e9704a17b7c637b87fe2b582d037e38,1
3f5f68dd7a4813723f472f02acf6937504e8408d,1
3d5f2c1e11886e60efd41c0b402719aef11ab8e0,0
72991a1c80f06883ddf05b16d944778efc8be94f,1
c9510016dd04f629420202d5849b652079faff90,0
078c4de1f7f916259726330bfdc3de4a47e018a4,0
b581102224f7bf643229ba7b90150363a162e4a2,0
86c0c49122696f4f8536b78e6136c5cfb382f3c3,0
140ff89568cb90abffc50093d9c51ef3149008d2,1
b8ad8e8eab95046871f22ffc4a5f1369d88a2f4a,1
b8fc1e3caeba8e6288079656f5a00aa71585f472,1
34e776add4f9ec9bc7f9785384578e704bcc745e,1
7688b98700504b61c61dfc5049c1333120004a63,1
859739728731382d1973d87c9d2d95af1a610236,1
b82afb7acf244ce96014cbd16f2316a163eacc39,0
3114b6816248dddebe78e177900594f6d717f452,0
b5c8c887a7c8ef5f754b79b7d371fbef53b840b0,1
5a50f6873c5a8e1a37a8d8d81021f976009b30a7,0
c58413e4db6cfeb181dbae240c407f02733a1098,0
13c124580260909e4120381a40cf876268d31727,0
e892960b4a2321d994911976d0a44ea68f3bc5e4,1
0da39f0637a40c67d4ce8694f1eb3b938f0c984d,1
fb245312acab004b87faf3e80dde509b2fc55598,0
e5446b267a78e8aca59e4884198bb81413733fa4,0
486240d722d2c4576dfc6409a6578a5e7bef90b6,0
1fd19c6ed57ec39a6c2416a511112f51b3020c44,0
f961c504db2fa9533cd985e271d39d9040051373,0
5dd20e93e1e614f58c6d4af4fa21053505948b40,1
1c9366e79a9413b1952f658e19df4be7208a665e,0
42b1d6c35e989d249df8099c97761ec03e8c0b2c,1
d8a0c9a460f6889d4a903b7bb01af51fe48765b5,1
4efe93f0aad66c6bcffb0cdf3314e9b188d6a5b1,0
48d4822e1c78ff194eaf417cf40e82ad9bc30017,0
02122cc5a896cb82a720cd69107e09da63b4da9f,0
aec760a6cffdbb1f56dbbdbd9e751e9374034d2c,0
8772b38f9f419505752bcbba83b3844171812596,0
95e95e37d5465133e3477f46ff3cab01ad6e5dc4,0
95e07467f5f5c5a398ee6c356f3330e33116e7e2,1
99d5c8683f5fc9e55faeb42db48eb35674ac2538,1
ec3241656182304aec5a8cfcee0276c57ad13a27,0
244788a654578dc46f699b4f4fb813c9fcfdf6c5,0
94101d01aae6d2e5526b70fd1b4c48dad188b59d,1
2451f9d76a7c8dbbaea1f8d8111d112b40fb33cd,0
d3e5aa097ed4fd0823b3fa4e22be56ec5a4a2a46,1
dfcfa3f497ee08e07bb85100d2187f1932d7138d,1
f60fed73af199d315e0a8a38977cec62e08cbcaf,0
cd54998516bd517e1da58c09ed85a1668b889631,1
157485c3767a74fa97b76a32f4fa6af3184c017d,1
005bb6e4c68a47cf4fe03860f9eb8868470db49e,0
c7aec25d3a679c599e70428927de95367d4979cb,0
1febc0ddb101f3deffb1290f54b540d895de14d4,0
fcc7ef6863c4a9f9cf73b249c75561fbb9999b44,1
8b87de3d8c954bcfb297d2ea4421a1cf3b9af82a,1
6e86b400433e4c181c2ca5b6299c81bda5c69fac,1
a1d369f4492f26760123ca01016780521a1c2b3f,1
cb0f048c3960e17460e3aadf787a2a2ef3d6ee06,1
014d8f9b394f502aa809e4030f15a160a48d02ef,1
173273e30a936aba259317eb6ae760351f1383a4,1
006b3436451ac3816fffe7994b15859a434cf086,0
8147dcef8bf3e1db22ca806254c1a7003c49630a,1
2e458ba0162e786ba15135d82f16b6f8ea342ed4,0
3d9f300ad5a3b8cf05413eae2cc129d31c4db190,0
40ec1f6cc640bab4ac38ee292f436af2bffefd22,0
504b54842500904be47176ae4252fb5caf0ae2e4,0
9fb6271c230eba411437d9eb10e5b015a29fb29b,0
e6a71fbe43ddbf9d5e9cf294c47351235284d5f4,1
61680dd00a51ae6875b1a070639fd9f81abee289,0
574f58079bfe81db0dbdeebd278eb60a62af3779,0
7de50daa9d053d43661544f07a4c163b3fcc5d44,1
dc9df56ab5a51eab8520474400179ca5c7b7e6cb,0
cd8361e3997be1aa951dd869a89a1e9a23520651,1
99fd38ae1209f2a2d169aa509e7eda7c50948767,0
7b775020c4512fb59253e0b06c99458bfc3bbf80,1
f793cfa5ed7d13c074b2a0b4b460fa4a14757196,0
ffc5534cb5826437104774d4ac880276b742969b,0
da82de321729f29ef1939d3a306aa82bf7732b24,0
b675485395dcfcda3b716db0b355ebdd97660ec8,0
bf9c99370cf8634fe4d1dc1668de1c8516aa571c,0
a0ecdb5b45d9ad4d67ec8dadb7d0406dff7b380a,1
0bf59af5e23d3220f929baa7f38bda362e72fd95,0
8e62b715289569df3a75657e336a03abf87fa404,0
423cbfc62d43620c2afa50495ad9575f765da512,0
a481a447ff74b8a3480d5d5ca15e46f00ff46f7c,0
3da82b2374f892dede435ba9b001b4a66f8403cd,0
4ee2e6836abade58f9589c249d5100ed7fc1f0ed,0
fb8d8015969b07a1f8586d4fc8800d6a1c5b2530,0
c547e8b297c0f47b075e836a0eca300f2bc1843c,1
997e82022e582ac4680f25e1e0b42c3ccb2d5376,0
d5d30345df666e28008447badd6b65422981c4a1,1
7733cf8c823b21fca346492a6c7eb44d72388b39,0
515d3e2a3a7237e1dc2608eae03b3632bd87b885,1
f55bbf061e0c2e713fcf8cec4c95caafaa94a56b,1
b225b17230b353bfa540d22885034990b1e86261,0
1c19ceb612ceb4488554da8f5db030ad62349088,1
ee1541a21d4ea8956208bd601bd1bc236731b0d4,1
d4c1dc3036f0089919067ffb6d4a02e7ee6588e0,0
f05aee9bcf27e74cde414adebda1f565a97fc955,1
1bd20c402bdda3168b474dd479142b2a4d1982f1,0
c25a1038ed6d527c104c3e5479425dc2e309f1ce,0
16f073f7dca4f69477940c9b14ab55e164b25807,0
6ec6dd357a40e78226531972285ec006f417b806,1
0c1cc1217871155b622708cf1fdab567bcd5424c,0
4b2d2bf31a985a76842a3cbab60193c9f514b223,1
88fb24784ddddcab12912fe7e166c4ebda0a41be,0
5d76b887f5623a063c0a69b2fec4ab2c8542c217,1
67dd3ccde2aaaca57add8bd909d7a0565a1387cd,1
da29bc20540c75156c66b27cdb199a9ee3641dc8,0
2d71d9a910b14155f9ce8ee5d8c978d0a0b29c27,0
f476bceada07ceca2c89b3c9b6ab1f59b810fc74,0
eac810e17050f4e0fc25a00415d24f6080161871,1
f0a1e2ff980907140897610303edb1aa45e26041,0
d48b2614db0be5a128c4d9d10f9957fac5ed4ff1,0
7c24fce5ea510b264e70d45f14b336f4647cb401,1
682d3ba8267b76cd8fce6384488cffbad4624630,1
baeda79fcdc194cd6e047f1a5297aaf91674dd47,0
38ef1e51e76bf9bd22d0883bb66a9c94fce48fa2,0
e8db4bf59c21a14988321addce8316e64404a3e0,1
f501393510b6bfdf40c2e207be6e49293c503dec,0
7d2e64cd7cbc12c86e64b0e7079f8a37c2e9cc44,0
2596d03ae9fad066b10394949c2bbbecefde7be7,1
a4a91a04ab398b44a5d85aafec4800e4543ba54d,0
422a5389bdacd4e418b8b3aca770f53f6e84bbad,0
de3ce5efd8177aaed9ff2efa0bffc88503a44fc3,0
f4a34c21d815c3a95ad551577f30811bd4a18b2e,0
d75a70192f0d40e3c82fc144e41c05b5fb95e77b,1
c94f674e994c93b08a804d8019baefb9d763787d,1
f4052db28937331637f56312c1de04f3477dd931,0
b3db2bdb1151136028ff7db6d35cb5d709bb6b26,1
72d481cc41903ef444ad7a0f0b709470b0d4a944,0
19bdf9f1b8a54876da4938f4bf030d8f0af25e63,1
f4b1e25c370b01ad8523215388444e3e2ea3230b,0
0e5063549991ffac9e9afc539755249497f06266,0
d4989941484baa578e99eafc6de0bf7152336d55,0
ec872f708a6654c218940151690d9e345a1ce902,0
f03f2831de95b0db601c76dca4b0636330d8f9cb,1
acb3769dccb5326787cbf6335ba924eaf82fa663,1
02909368ce23e0ee2a36817888748196bd1807c1,1
97fe8f5f0619672d52458a7d22b159070b1e7529,1
eaf7e17049a3196164ec1155c3f67c8f71ec3ab3,1
535964dcf6d0b0dbf39f2be88c9b10e1d06c2001,0
59e83b28b88e34ae68673f5c1be406bdac84908d,0
c064dc69253ed7570e0b8448ccafe9829deabb12,1
2758fcb96733f0cfb7c93e5594cc0c34a3135057,1
50482a3395547c19ce1ccf7ed9e3fdccd8b987a8,1
3c081f614e5daf53993243ad1b8eda14914dcd17,1
58df21477a828f6535ef01f3d095c5b3b8c62f0d,1
bc0a314d69e3932cfdc472054a97a6902af3509b,1
b9e2a90b691c5c4e6910f9b0a70a73a0adc0972e,0
9c82a81a94c5d8eac5879f489d5e7082dc8d77c1,1
423859ce8a829b57943d5ced1257107e043b3071,0
ac5b909d6a40940efa7bde896f939f285899e661,1
7eca46dfab3c8a080d87d2f336a11e7bcb9db943,0
3b965acee4b3703408ff5ab0b75dd59294bd31d7,0
a4afbfdda9c9c532688d68d64e41dd18b90ad111,0
2b4fc95a4cf999d327a8096e6e3dce8421b793c9,1
0bd48d853891a21475bf7d28f24faf319a1cd0b4,1
a13550e9f77cdeee7a8868ed34eb7447a28b8349,0
f1acaece0222b4f500f5a2ba5a7f74f7102ce3ed,1
cba2294c87422f83a8300153d45697f0ea380f4c,0
326c4115ec29e9d5e525104ca4a94853551ceb26,1
003abfc8d3e6a1f876026712b86f3b58cf2f7f8b,0
547f9b91abf5367fcd59625823233110a8d9adcd,1
fde208638fae27e6fc5fccf6eeb157ff469b133d,1
a2eb82e7785497ecd4fc9c195a55285aa742ea09,0
f177870e6eb17ccc297fb2a9a3f3f15c04126d67,1
7efc8938a2e9cf9fec00f9b57c7bf66afac9918a,0
dfb88d102df85881bcdd976821a44e611c8301b7,1
94c0eb601bee803c103d4af6f041eabd7f262bfb,1
1b565d1b6ce26b1d7d3892fc748b12f76200ac71,0
3a2f5d86f31a7245d6fbfedd2a297aa4eb51cfcf,0
e4382a35ffc683d4a2394043517af66bd6690336,0
cdaba16479e8100a97730fc3c80222fa946108af,1
fc6a80c78e76e6f31335e56f42694adeeade346a,1
357b58fd4a450226ae501aa182763cc16ae9faba,0
8708e37e779171809a94a32d7609d7f8edcdd8d4,1
f8cf13923f04b4d56e3659235cc312ef11d11a6f,1
2030f34ad8cdbea76f9642754d4f4ad2483423d5,1
43c126e67b197e3fac29686558ea393328b918f0,1
925c672750c5825ca86b5345a033cb416d4c7a4c,1
07049ed9dec28f43442279435bb376f71832e091,0
7d97dbf121ed43f234aa5360f5673b4997d079fa,1
126337155ac4eb8e3f2c32b662e17381574b96c6,1
f1a4831c5b2ede7d321790171d5cc640fdab4ad9,0
f7c50836bb9f439c6b7abfe9f79769dc49cb7b67,1
982a7c819ed88791e406428c6c85ded06e6b7cb7,0
34b54fb5c78fa95721fe1061674ae059a2c58fc8,0
32808d0dd75f8268195b143248d6dc8626dada7c,0
4a9f3e35af07876d2535e99229ec7d7a7735dfa4,1
c3444dce5e10d16bc8536978e385eb0cdbee5f28,1
c5611906fcd1918718f5835577faca7e2169c1cc,0
b9586bb0fe29c1738015747b63d24ca0c2effeec,1
db98e8a0ed364b2f5186103b1693ea8aa94cc814,0
46b04d07b4f4d5e88f9868c12b1dcd080767ad74,0
1a4d35aaa6c64d5c8c4f9f1da6dab71c8fbe521a,0
6807203f651e040924fd379eb3ed6adc35d73eea,0
9f7d6ccb8ecfbe974d82be10ded39e092b8dec63,1
412249a5c13935b3de8fb36b1186fc8ed95d8522,1
4220c12492200647f39ed443d4264582b0dfd9ac,1
fd1d2e22286e9986e4f5d6ed886c5f720215ac0b,1
2660005888b3cc256fab7285fd6f311c7467b28d,0
40f117d0f00d2012b959e0bb13d433465bf6d7de,1
9a5f8d7a6c663a2624cc145cc8d0507761cd7b96,0
32f8f890406c897b2e296d160ef309ef5503863c,1
74b7c8f74d824123a4b3c5cafd78f4b892ee265d,1
e6b763f4d06bbddbe2b8ecbb3a7d4d3cbf34fa5c,1
b9051ced29a4b8855de9daabc55cbcbc815868de,1
f5e395220fc5b4125133938fac91d8c262ae4c18,0
b4e21ec0d8f1210993ff8fc0d3ce452c29c7d492,1
387f845ee5e248d18ebb498ee165a39d255c4a3c,1
08359114723aa7507c8d4843668df2d887c24cad,1
89f0c0c3df8d6958f9fe8aabf8ead4ab3d315f9a,0
b0f4730b6399f6f52c83968787992f8c1a9f3454,0
1b20d484dcaad89c1f4738949c48a09aa8548150,0
8da82b7104230e5d6ffc89f851456561989bf195,0
9ea9385d15bb85cc37fe0546b685f200eb1fd251,1
e3a176fb14655919aa300bef41f0b801de347dba,0
b9306021f2be56970a2ca1194de7d9b4f080758a,1
bbfd9802fc9bbf50458e65994eed0482caec3f10,0
ed517daaf9afff535f98a4acd71e5f03e0684ebb,1
63b8c7b03502a462ff833acea2f599343b4aa77a,0
c435f73c57d59aefc4163c47513b4ee7780b28da,1
9890e68f2a2c98bb600d9f6788fd2920c7ed0464,0
4035b44e7b136d549b1ca058bdb2a25788901499,0
e6a13856c2d540437d0382aa8e30a1411f6b4479,0
ed80a1e00d47cae2dadd3b1ee414cd33977d546a,0
5054d07110d3f5d127599a351a38bcaa6c12a122,0
23c28690adae63a2de043328e1e934ee35d954cd,0
0d6d069102deb3b1b850c38f984a1e053e597818,0
3bc176582d9e478af34bbbc279716e610c00489c,0
d10e8ec2c6618ac46b5d8bb75877021718b3b5c1,1
58de8c60b0adc4b1dbcd71c6ff0141b86a9439c5,1
a62f1dd22261014d4fd4ea9532359efb787cf4f6,0
0f00a6a5813a6d0a841763f58a2c5a196d9fecd2,0
06610e5c541f49624e13d441847e54968bf25ada,1
72b6b339a1681c47c3d913b5cedd948b4e8a0c57,0
c9cd8f9ce21f4415eb43704270a89bf27a364a24,0
d661a221a4e7b25a45bbdca6ec8cacf3626f0b9e,0
43b84a846f632892d1eaee39c4858b5eea40d37f,1
4614b152e0c9d4b7423f9c4c043b86428b8b1d6f,1
961a1413e0f71184fcaffd1f26966c72f8724288,1
33c2b074f17653db3f2543d9423bda01af638783,0
15d75d82bcea07084f2eff304362b238961be3ac,1
eca326928403a5cd7deefccf6b72d7612c88b140,0
e7f898051cc0be556a03c39735498d32039f80ea,0
ed72976bdc1544fbf4941920441c732566c6b8c2,1
21d10bc7cb5c051ce2ac97ba3e57edd39db62b38,1
8444af99bba451a997736ca9bc06a21b7cfaec81,0
41dcde7d3b7e8ed5cda917dad5ccb4fd8a80c6e2,0
6f2b369be94b3798b93f6376e1fba2575aa30b4c,1
1ffab07e2103ddb72fff13a0a7919f6f2850dd40,1
110efd8ca178cfbdf51989acf5376ae9d9a114f2,1
8ddd0edb8650d6e6642e2817bd2c515f3050f9da,0
6224ed3dcfddc1f853496c1bfd717e59c00dc63c,1
920ae17a7062e05ad59bb379e46f42f212d8a826,0
5061b31ba5295e728dcd0915d959728b2e9f80ea,0
a17cab34faceea9030bf409b3de8b51810d99fe9,0
13e7c52e9715b4a1f032d72656861c9d650bf70d,0
3120c8a5c43b11f1c25161728f6c644d65efdd4e,0
1b894d94c8cc4cf61dd2daa33ac642fcbf05bb6e,0
733296d822655d95d30ce559af19e7114e51defc,0
a5c022aa387094ce74e31820688a76beaaedb660,0
b999aa4bffbd6b090717d9e3f26e92f33aa9b0ae,1
0e6d5cd7cde33263924a33d07be0070b7837c15a,1
9f1bc30d8267f68e0105a86e7eed3214d5f710b0,1
70b1075c098535ce499eae311457e3e3a4447037,1
6ecc191736ae523eb68987ce08d1b072ca33c87a,1
0a6c3d39126352d3227bae9bb4584a8e91e52a86,0
d7ef8ada2d63eac7659ead997cb7561ab4dd2cf8,0
86f2583e09670e9c05e73569c31d28beb2f05e40,0
542d644708306ab225b1d0f64296682882d4a168,0
627609e823c32d9071ad4a249735522e55eaf1e9,0
2822e41055e88f6798b969b0404ecf9df6f467c3,0
09bd3d791f11bfc4fd7869cd191a7b5cf117343e,1
5bdfca68c365bbb9f3178485d200b8e3c8968090,1
bd62dacf2a9903d972b9474fbad09aaf0549bca0,1
